provnum,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating
185013,2,2,1,4,4
185015,3,2,3,4,4
185028,1,2,2,1,1
185029,3,3,2,3,3
185038,1,2,1,1,2
185039,1,1,1,1,1
185042,3,4,1,3,3
185046,4,4,2,3,4
185047,1,1,1,4,3
185048,4,5,1,3,4
185049,3,2,2,4,4
185052,1,2,1,3,4
185057,2,1,3,4,4
185058,3,3,2,2,3
185061,3,4,1,3,3
185065,2,2,3,2,2
185069,2,2,4,2,3
185076,1,1,2,3,4
185087,1,1,1,2,2
185089,2,2,3,3,4
185090,1,1,1,2,4
185093,1,1,1,3,4
185094,1,1,2,3,4
185095,1,1,1,1,2
185096,4,3,2,4,4
185103,5,4,5,3,3
185112,1,1,1,4,4
185118,4,4,3,2,3
185120,3,4,1,3,3
185122,2,1,2,4,3
185124,2,2,1,4,4
185125,4,4,2,2,2
185127,3,3,3,2,3
185131,4,4,2,2,3
185132,5,5,4,4,4
185133,1,2,1,2,2
185134,2,4,1,1,1
185136,2,2,1,4,5
185137,3,3,3,3,3
185138,5,5,4,4,3
185141,2,2,4,3,3
185142,3,2,2,4,5
185144,2,1,4,4,4
185145,5,5,3,3,3
185146,1,1,1,2,2
185147,3,2,2,4,4
185148,5,5,4,3,3
185149,3,4,1,3,3
185150,4,4,4,2,2
185151,3,3,2,3,3
185152,1,1,2,3,2
185154,5,4,5,5,5
185155,2,3,1,2,3
185157,4,5,1,5,5
185159,4,4,2,2,3
185160,4,2,5,4,4
185164,3,4,1,3,3
185165,1,1,1,2,3
185166,2,3,2,1,2
185167,1,2,1,2,3
185168,3,3,3,3,4
185169,3,2,3,4,4
185170,2,3,1,3,3
185171,2,2,2,3,3
185172,3,3,2,3,2
185173,1,2,1,3,4
185174,1,2,1,1,1
185175,4,3,3,4,3
185176,1,3,1,1,2
185177,1,2,1,3,2
185178,4,4,4,2,2
185179,3,4,1,2,4
185180,1,1,2,2,3
185182,3,4,1,3,5
185183,3,4,3,1,1
185187,5,5,4,3,3
185190,5,5,5,5,5
185192,1,1,2,1,1
185193,3,3,4,2,2
185194,5,5,5,5,5
185195,1,1,3,3,3
185196,1,1,1,3,3
185197,4,4,2,4,4
185200,5,5,5,4,3
185201,5,4,4,5,5
185205,4,3,2,4,4
185207,2,2,4,3,2
185208,4,3,5,,
185209,2,1,5,2,2
185210,4,2,5,4,4
185211,1,1,4,2,2
185213,5,5,2,3,3
185215,3,2,3,4,4
185217,1,1,1,4,3
185218,3,4,1,4,3
185220,1,1,1,4,4
185221,1,1,1,1,2
185222,3,4,2,1,2
185224,1,2,3,1,1
185225,4,3,2,4,3
185226,3,2,4,4,4
185227,4,3,4,4,4
185228,5,3,5,4,4
185229,5,5,2,3,3
185230,1,2,1,1,1
185232,4,4,2,3,3
185234,3,3,2,3,3
185236,1,3,1,1,2
185237,4,3,5,3,4
185238,2,4,1,1,2
185240,4,4,2,3,2
185241,5,3,5,4,4
185242,2,3,2,1,1
185243,1,1,2,2,2
185244,1,2,2,1,2
185246,2,2,5,1,2
185248,4,4,2,4,3
185249,2,3,2,1,2
185250,5,4,5,4,3
185252,2,3,1,2,2
185253,4,4,3,2,2
185254,1,2,1,2,3
185256,1,2,1,3,4
185257,3,4,1,2,3
185258,4,4,4,3,3
185259,4,4,3,3,3
185260,5,5,5,5,5
185261,2,2,4,2,2
185262,2,3,1,3,3
185263,3,3,3,2,1
185264,3,3,4,3,3
185265,1,2,1,1,2
185266,1,1,3,3,4
185267,2,2,3,3,3
185268,1,1,1,3,3
185269,1,3,1,1,2
185270,3,4,1,4,4
185271,3,3,1,4,4
185272,1,1,1,2,2
185273,4,3,3,4,5
185274,1,1,4,3,3
185275,1,2,1,1,2
185276,4,4,1,5,5
185277,1,2,1,3,3
185278,1,1,2,2,2
185279,2,3,1,3,4
185281,2,2,2,2,2
185282,5,4,5,3,4
185283,2,2,1,5,5
185285,5,5,5,5,5
185286,4,3,4,4,4
185287,2,3,3,1,2
185288,5,5,5,3,3
185289,1,1,2,2,4
185290,1,3,1,1,1
185291,4,4,4,4,3
185293,1,2,1,2,3
185294,5,4,5,3,4
185295,2,3,1,3,2
185297,4,4,3,4,4
185298,2,2,1,4,4
185300,2,2,2,3,3
185301,1,1,1,1,2
185302,2,2,3,3,2
185304,2,2,2,2,3
185305,3,2,2,4,3
185306,4,4,2,3,2
185309,1,2,1,3,4
185310,5,5,2,4,4
185311,3,3,2,3,2
185312,1,1,1,2,3
185313,1,1,1,4,5
185314,2,1,2,4,4
185315,5,5,3,3,4
185316,2,1,2,5,5
185317,5,4,5,2,3
185318,3,4,1,3,3
185320,2,2,4,2,3
185322,4,3,5,3,3
185325,3,4,1,3,5
185326,3,3,1,4,4
185327,4,4,4,3,4
185328,5,5,2,5,5
185329,3,3,4,2,4
185330,3,3,3,2,4
185331,1,2,1,1,2
185332,1,2,1,2,3
185333,2,2,3,,
185334,3,3,3,3,3
185335,4,3,3,4,5
185336,1,2,1,,
185337,3,3,2,3,4
185338,2,1,5,3,3
185339,3,3,3,2,3
185340,4,3,2,4,5
185341,5,5,4,4,4
185342,2,3,1,3,3
185343,1,2,1,3,3
185344,5,3,5,4,4
185346,2,1,5,2,3
185348,1,1,1,5,5
185349,4,3,4,5,5
185350,1,1,2,3,3
185352,1,1,1,4,5
185353,2,4,1,1,2
185354,1,1,1,2,3
185355,4,3,4,4,4
185358,2,2,3,3,4
185359,4,4,2,3,3
185360,4,4,2,3,2
185361,5,5,5,4,5
185362,2,3,2,1,2
185363,5,5,5,5,5
185364,1,2,1,1,1
185366,2,3,1,3,2
185378,5,4,5,4,4
185379,4,4,4,3,3
185381,1,2,1,2,4
185382,3,3,4,2,3
185383,4,4,3,3,4
185384,4,4,2,3,3
185387,3,4,1,4,5
185388,3,2,3,5,5
185389,2,3,1,2,3
185392,3,4,1,3,2
185394,5,5,3,5,5
185395,4,4,1,5,5
185396,5,5,2,5,5
185399,4,4,2,3,5
185400,2,2,1,4,4
185401,1,1,1,3,3
185402,1,1,2,2,3
185405,5,5,2,,
185407,5,5,5,5,5
185408,4,3,5,2,3
185409,4,4,3,2,4
185410,4,3,2,4,3
185414,2,3,1,3,3
185415,3,3,4,2,2
185416,4,5,1,5,5
185418,4,4,5,1,2
185419,5,5,5,,
185420,3,3,,,
185422,5,5,2,4,5
185423,1,2,1,3,2
185427,5,4,5,5,5
185428,3,3,1,5,5
185430,5,5,3,,
185433,3,3,2,3,3
185434,4,4,4,3,3
185435,5,5,4,4,4
185436,4,3,2,4,5
185437,4,3,3,4,4
185438,2,2,2,3,2
185440,2,2,3,3,3
185442,3,4,1,4,4
185443,2,2,4,2,3
185444,2,1,5,4,4
185445,1,1,1,2,3
185446,1,1,2,2,3
185447,1,1,1,3,2
185449,4,3,4,4,4
185451,4,3,4,5,5
185455,3,2,2,4,4
185456,2,2,4,3,3
185457,2,1,,5,5
185461,2,1,3,4,4
185462,4,3,3,4,4
185463,4,2,5,4,4
185464,1,1,1,3,3
185465,4,4,1,5,5
185466,4,4,4,4,4
185467,3,4,1,4,3
185468,1,2,2,1,1
185469,4,4,2,3,3
185470,3,2,2,5,5
185471,1,1,1,5,5
185472,3,4,1,4,4
185473,3,3,1,4,4
185474,4,4,4,4,5
185475,4,4,3,,
185476,3,4,3,1,2
185477,5,5,4,5,5
185478,5,5,4,5,5
185479,5,5,,,
185480,,,,,
195136,3,2,3,4,3
195139,5,5,2,,
195149,1,1,2,3,2
195150,4,4,2,4,4
195156,4,4,2,3,2
195159,4,3,3,5,5
195174,1,1,2,1,1
195176,4,3,4,4,3
195177,3,3,2,3,3
195180,4,5,1,5,5
195181,2,2,1,4,5
195184,2,3,4,1,1
195185,5,5,4,,
195199,5,5,2,,
195201,5,5,3,4,4
195203,2,3,1,2,1
195204,2,4,1,1,1
195210,5,5,3,2,2
195213,3,3,3,3,2
195214,3,4,2,1,1
195220,1,1,3,2,2
195221,4,5,3,1,2
195247,2,4,1,1,2
195248,4,4,3,2,2
195249,1,2,1,1,1
195257,3,4,4,1,2
195258,3,4,4,1,1
195265,3,3,4,3,2
195269,5,4,3,5,5
195272,3,4,4,1,1
195275,4,4,3,2,2
195278,3,4,1,3,3
195279,3,3,5,1,2
195281,3,3,2,2,3
195291,2,2,3,3,3
195293,2,2,2,3,3
195297,1,2,1,1,1
195301,2,2,4,3,3
195302,4,4,3,3,3
195303,3,3,2,3,2
195304,3,3,2,3,3
195305,1,1,1,2,2
195307,1,1,1,3,3
195309,2,3,2,1,1
195310,5,4,5,2,2
195312,2,1,3,4,4
195313,5,4,5,2,1
195314,3,3,2,2,2
195315,2,3,3,1,2
195316,2,3,4,1,1
195318,5,4,5,2,2
195319,4,4,4,2,3
195321,3,3,4,2,3
195323,1,2,1,1,1
195324,1,1,1,3,3
195325,5,5,4,2,3
195326,1,1,4,2,3
195327,4,4,4,2,3
195328,3,4,2,1,2
195329,1,1,1,1,1
195336,5,5,4,3,3
195341,1,2,1,2,1
195342,4,4,5,1,1
195343,1,2,1,2,2
195344,2,3,3,1,1
195346,2,3,3,1,1
195348,3,4,1,3,3
195349,2,2,2,3,3
195350,1,1,3,1,2
195353,5,5,4,2,2
195356,5,5,5,1,1
195358,1,2,1,1,1
195359,2,1,3,4,3
195361,3,2,5,3,3
195362,3,3,5,1,1
195363,4,4,4,4,4
195365,2,3,1,3,2
195369,3,3,4,3,2
195373,1,2,1,1,1
195374,2,2,5,1,2
195376,5,5,4,3,3
195380,1,1,3,1,1
195381,1,1,1,4,4
195382,3,3,4,2,3
195385,4,4,3,2,2
195386,2,3,1,2,2
195388,1,3,1,1,1
195389,4,4,3,3,3
195390,3,2,5,2,1
195392,1,1,1,4,3
195393,2,3,1,2,1
195394,1,2,1,2,1
195396,4,4,2,3,2
195398,2,3,2,1,1
195399,1,1,1,3,2
195401,3,4,3,1,2
195403,1,2,2,1,1
195404,5,4,5,3,3
195405,4,4,3,2,2
195406,4,4,3,3,3
195407,1,2,1,1,1
195408,3,5,1,1,2
195410,5,5,4,3,4
195412,2,3,4,1,2
195413,1,1,1,2,2
195414,1,2,2,1,2
195416,1,2,1,3,3
195420,2,3,2,1,1
195422,3,3,2,3,3
195423,2,3,1,3,2
195424,5,5,5,3,3
195425,1,1,1,3,3
195426,5,4,5,3,2
195430,1,1,1,3,2
195431,4,3,2,4,4
195437,4,4,4,3,2
195438,2,3,4,1,2
195439,1,1,2,1,1
195442,3,3,4,2,2
195443,1,1,2,3,2
195445,5,5,2,4,3
195446,3,4,2,1,1
195447,1,1,3,1,2
195449,5,5,2,3,3
195451,3,4,1,4,3
195452,1,1,4,2,2
195454,1,1,1,3,2
195458,3,4,1,2,1
195459,2,2,4,3,2
195460,1,1,2,1,1
195463,3,3,5,1,2
195464,3,3,4,2,1
195466,3,4,1,3,2
195467,4,3,5,2,1
195469,3,2,5,3,2
195471,3,4,1,2,3
195472,1,2,1,3,2
195473,2,2,5,1,2
195476,1,1,2,1,1
195477,5,4,5,2,3
195478,2,3,1,3,2
195480,3,3,3,3,3
195481,5,5,3,3,3
195482,1,2,2,1,2
195483,1,1,1,3,2
195484,1,2,3,1,2
195485,2,3,1,2,3
195486,4,4,2,3,2
195487,3,2,5,3,3
195488,1,1,1,1,2
195489,2,2,4,2,1
195490,1,2,4,1,1
195491,4,4,2,3,3
195492,1,1,3,3,3
195493,4,4,4,3,2
195494,1,1,4,1,2
195496,1,1,3,1,1
195497,1,1,4,1,2
195498,2,3,1,2,3
195499,3,4,1,3,2
195500,1,1,3,3,3
195501,2,2,5,1,2
195502,4,4,4,3,3
195504,3,4,2,1,2
195505,1,1,1,1,1
195506,5,5,2,2,2
195507,3,3,5,1,2
195508,3,3,3,3,3
195509,5,4,5,3,2
195510,1,2,1,1,1
195512,4,4,2,2,3
195513,3,4,2,1,1
195515,1,3,1,1,1
195516,1,1,3,1,2
195517,2,3,1,3,3
195518,3,4,1,3,2
195519,4,4,4,3,3
195520,1,1,1,3,2
195522,3,2,5,3,2
195523,2,2,2,3,2
195524,3,3,4,2,2
195525,1,2,2,1,1
195526,4,4,4,2,3
195527,4,4,2,3,4
195528,1,1,3,3,3
195529,1,2,2,1,1
195530,1,2,1,3,2
195531,1,1,2,1,1
195532,2,3,2,1,1
195533,5,5,2,2,1
195535,4,4,2,2,2
195536,2,2,3,2,1
195537,2,2,4,3,3
195538,1,1,4,1,1
195539,3,4,1,3,2
195541,1,2,1,1,2
195542,1,2,2,1,1
195543,3,4,3,1,2
195544,3,3,3,3,2
195545,3,3,2,3,3
195546,5,5,4,3,2
195547,1,1,2,1,2
195550,4,4,2,2,2
195551,4,4,2,2,1
195552,4,4,3,2,2
195553,1,2,4,1,1
195554,1,1,3,1,1
195555,5,5,2,3,2
195556,2,2,3,2,2
195557,2,2,3,2,1
195558,2,1,5,1,1
195559,3,4,1,2,2
195560,3,2,5,2,2
195561,2,2,4,3,2
195562,4,4,2,2,2
195563,3,4,3,1,1
195564,2,2,4,3,2
195565,4,4,4,4,4
195566,5,5,5,4,3
195567,1,1,4,2,1
195568,4,3,5,2,3
195570,2,3,2,1,1
195571,3,3,5,1,1
195572,3,3,4,2,1
195573,2,2,3,2,2
195574,1,2,1,1,2
195575,5,5,3,2,2
195577,2,3,1,3,2
195578,2,1,2,4,3
195579,1,3,1,1,1
195580,2,3,4,1,1
195582,1,1,3,1,2
195583,4,4,4,2,1
195584,1,2,2,1,2
195585,1,1,3,3,3
195588,3,2,2,4,4
195589,5,5,3,3,2
195590,3,2,3,4,3
195591,2,3,3,1,1
195592,2,2,2,3,3
195593,5,5,4,3,2
195594,3,4,2,1,1
195596,4,3,2,4,3
195597,4,4,3,3,2
195598,2,3,1,3,2
195599,1,2,1,3,2
195600,5,5,3,2,2
195601,4,4,5,1,1
195602,2,2,2,3,3
195603,4,5,1,3,3
195604,4,5,3,1,1
195605,2,3,1,3,3
195606,3,3,2,2,1
195608,4,5,1,3,1
195610,2,2,1,4,3
195611,1,2,4,1,1
195612,1,1,1,1,1
195613,1,1,3,1,1
195614,3,3,3,3,3
195615,3,3,5,1,1
195617,1,2,1,3,2
195618,2,2,4,3,2
195619,2,2,3,3,2
195620,5,5,4,2,2
195621,5,4,,5,5
195622,5,5,4,5,5
195623,5,5,,,
195624,1,2,1,3,2
195625,4,5,1,,
195628,3,4,1,,
195629,5,5,2,,
195630,3,3,2,2,2
195631,1,1,1,2,1
195632,4,4,4,4,3
195633,1,1,4,1,2
195634,5,3,5,4,3
195635,5,4,5,3,2
195636,5,3,5,4,3
195637,3,4,2,1,1
205003,2,1,2,5,5
205004,1,1,2,3,2
205006,5,4,3,5,5
205011,3,4,1,4,4
205012,5,5,2,5,5
205018,4,3,2,5,5
205020,2,1,5,4,5
205031,2,1,2,4,4
205051,4,3,2,5,5
205052,2,1,2,5,5
205053,4,3,2,4,5
205054,3,2,3,5,5
205060,4,4,3,4,5
205062,1,1,2,3,5
205063,4,3,4,4,5
205064,4,3,2,4,4
205065,2,1,2,5,5
205066,4,3,3,4,4
205067,5,5,2,5,5
205068,3,4,1,4,5
205069,2,1,4,4,5
205070,3,4,1,4,5
205072,3,2,5,3,3
205073,4,4,3,4,3
205074,4,4,3,4,4
205075,3,2,4,4,5
205076,4,3,2,5,5
205077,5,5,5,3,4
205078,5,4,5,4,5
205079,3,2,4,4,4
205080,2,1,2,4,5
205082,4,3,4,4,4
205083,2,2,1,4,4
205085,5,5,5,5,5
205086,4,3,4,4,4
205090,5,3,5,5,5
205091,3,2,3,4,5
205092,3,2,4,4,4
205095,2,2,4,2,3
205097,5,5,4,4,4
205098,5,5,4,5,5
205099,2,1,5,3,5
205100,4,3,2,5,5
205101,5,3,5,4,4
205103,3,2,2,5,5
205105,5,4,5,4,4
205106,2,1,5,4,5
205108,2,2,3,3,3
205109,5,3,5,4,5
205111,5,3,5,4,5
205112,5,5,3,4,4
205113,4,4,2,4,4
205114,2,1,3,5,5
205115,2,1,2,4,4
205116,5,5,4,5,5
205117,4,3,4,5,5
205118,3,2,3,4,4
205120,4,3,4,4,4
205121,3,3,4,3,4
205122,3,2,4,5,5
205123,4,4,1,5,5
205124,4,3,2,4,5
205125,1,2,1,2,3
205126,5,4,5,4,5
205127,5,5,3,5,5
205128,3,2,2,4,5
205129,3,2,2,4,5
205131,4,4,1,5,5
205132,5,5,4,5,5
205133,5,4,5,5,5
205134,4,4,3,4,5
205135,2,1,3,4,5
205136,3,3,1,5,5
205137,5,5,2,4,4
205138,5,3,5,4,4
205139,3,2,4,4,5
205140,4,4,4,3,3
205143,3,2,2,4,5
205144,2,1,3,5,5
205145,2,1,2,5,5
205146,5,4,4,5,5
205149,5,4,5,5,5
205151,5,4,4,5,5
205154,2,2,1,4,4
205157,3,3,2,3,5
205158,5,5,5,5,5
205159,4,4,3,4,5
205162,2,2,1,4,4
205163,5,4,5,5,5
205164,5,4,,5,5
205165,4,4,4,3,3
205166,5,3,5,4,5
205168,4,5,1,4,4
205169,5,3,5,4,4
205170,5,5,3,4,5
205172,3,2,3,5,5
205174,5,3,5,5,5
205176,3,2,3,4,5
205180,2,1,3,4,5
205181,5,5,4,5,5
205184,5,5,5,5,5
205185,2,2,1,4,4
205187,5,4,4,5,5
215001,2,2,3,3,3
215005,3,3,5,1,1
215007,5,4,5,4,4
215010,3,2,3,4,4
215013,4,4,4,4,4
215014,2,3,4,1,2
215015,1,1,2,3,3
215017,5,4,5,4,3
215020,3,3,5,1,2
215022,1,1,1,4,3
215024,4,3,5,3,4
215025,2,1,5,2,1
215026,4,4,4,4,5
215029,3,2,5,3,5
215031,1,1,3,1,2
215033,3,2,2,5,5
215037,2,1,4,4,4
215039,4,3,4,4,4
215043,1,1,3,2,2
215044,3,3,2,2,3
215048,5,3,5,4,4
215052,2,1,5,3,3
215054,4,3,5,3,5
215055,1,1,1,2,4
215058,4,4,2,3,5
215060,5,4,5,3,4
215064,2,1,5,2,3
215065,3,2,5,3,3
215067,3,3,2,3,3
215069,2,1,5,3,3
215071,4,4,4,4,4
215073,4,3,2,4,4
215074,1,1,2,3,3
215077,3,2,4,4,4
215081,3,2,2,4,4
215082,1,1,3,3,2
215083,5,4,5,3,3
215084,2,1,4,4,4
215085,1,1,2,3,3
215088,3,2,4,4,3
215090,1,1,1,3,3
215092,2,2,4,3,4
215094,1,1,2,3,3
215095,4,3,5,3,5
215096,5,3,5,4,5
215097,2,2,2,3,4
215099,5,3,5,4,4
215105,3,2,5,3,4
215106,4,4,3,4,4
215107,5,5,5,5,5
215108,3,2,4,4,4
215109,1,1,3,3,5
215110,2,1,4,5,5
215111,1,1,2,2,4
215112,4,3,2,4,4
215113,4,3,3,4,5
215114,4,3,2,4,4
215115,1,1,1,3,4
215117,2,2,4,3,3
215118,4,3,4,4,5
215120,5,5,3,4,4
215121,3,2,2,4,4
215123,5,4,5,5,5
215125,5,4,5,4,4
215126,3,3,4,3,4
215128,4,3,5,3,4
215129,1,2,1,3,3
215130,5,4,4,5,5
215132,5,4,3,5,5
215133,2,1,4,4,4
215134,1,1,4,3,3
215135,1,1,3,3,3
215136,1,1,1,3,3
215137,5,5,3,5,5
215138,5,4,5,3,3
215141,3,3,4,2,4
215142,4,5,1,3,4
215143,3,3,2,3,3
215144,1,1,1,4,4
215145,4,3,5,2,1
215146,3,2,5,3,3
215147,4,4,4,3,4
215148,1,1,1,4,4
215149,1,1,1,4,4
215151,4,4,4,2,2
215154,5,4,5,5,5
215160,2,2,5,1,2
215161,3,4,1,4,4
215164,3,3,4,3,4
215165,1,1,3,2,2
215168,2,2,2,3,4
215171,5,5,5,3,4
215174,5,4,2,5,5
215176,3,2,3,4,4
215177,4,4,2,3,3
215178,3,3,3,3,3
215179,2,2,4,3,3
215180,5,4,5,4,4
215181,2,1,3,4,4
215183,4,3,4,4,4
215184,2,2,2,2,4
215186,2,2,2,3,3
215187,1,1,2,3,3
215188,3,3,1,4,4
215189,5,5,3,4,5
215191,3,3,4,3,4
215192,4,4,4,3,4
215193,3,2,5,3,4
215194,3,3,4,2,4
215195,1,1,4,3,3
215197,3,2,5,2,3
215198,3,2,3,4,4
215199,4,4,3,4,5
215200,4,4,3,3,2
215203,2,4,1,1,1
215204,2,1,2,4,4
215207,5,3,5,4,4
215209,2,2,3,2,3
215211,5,5,2,4,4
215212,5,5,4,5,5
215215,2,2,3,3,3
215216,4,3,3,4,4
215217,3,2,4,4,4
215219,4,4,3,4,4
215220,4,3,5,3,4
215221,2,2,4,3,3
215223,5,5,5,4,3
215224,2,2,4,3,5
215225,4,4,4,3,3
215226,5,4,2,5,5
215227,4,4,3,2,2
215228,2,1,2,4,4
215229,5,4,2,5,5
215230,4,4,4,2,3
215231,1,1,4,1,2
215232,3,3,3,3,3
215233,4,4,3,4,4
215234,5,4,5,4,3
215235,5,5,4,5,5
215236,1,1,4,2,3
215240,1,1,1,3,4
215241,3,2,3,4,4
215244,1,1,1,2,4
215245,4,3,3,4,4
215246,5,4,5,3,3
215247,5,4,5,4,4
215249,4,4,3,4,5
215250,2,2,3,3,3
215252,3,2,5,3,3
215253,2,1,5,5,5
215255,5,5,5,4,4
215256,1,1,4,2,3
215258,4,3,4,4,5
215259,4,4,3,3,3
215260,1,3,1,1,1
215261,4,4,2,3,4
215262,4,4,4,3,3
215264,1,1,3,2,2
215265,3,2,3,4,4
215266,3,3,3,3,4
215267,2,1,5,3,4
215268,3,4,1,2,1
215269,2,2,1,4,4
215270,4,4,2,4,4
215271,4,3,5,3,3
215272,2,2,4,3,3
215273,3,3,3,3,3
215277,4,3,3,4,4
215278,3,3,4,3,5
215280,5,4,2,5,5
215283,5,4,2,5,5
215287,5,5,5,5,5
215289,5,5,4,5,5
215291,4,4,1,5,5
215297,3,2,5,2,2
215299,1,1,4,3,3
215300,5,5,5,5,5
215301,3,2,5,3,4
215304,5,5,5,,
215307,4,3,2,4,5
215308,4,2,5,4,4
215310,5,5,5,5,5
215312,2,2,2,2,4
215313,3,3,3,3,3
215314,5,4,5,5,5
215315,2,1,5,4,4
215316,1,1,3,3,3
215320,5,3,5,4,5
215321,2,2,4,3,4
215323,4,2,5,4,4
215324,3,3,4,3,4
215325,1,1,2,2,3
215326,2,2,4,2,3
215327,1,2,3,1,2
215328,3,2,2,4,5
215329,4,3,3,5,5
215330,4,4,2,3,3
215331,4,3,5,2,4
215335,3,4,1,4,5
215336,1,1,3,2,3
215337,2,1,2,4,4
215338,4,3,5,3,3
215339,2,3,1,3,3
215340,1,2,4,1,1
215341,4,4,1,5,5
215343,5,5,5,5,5
215344,5,4,5,5,5
215345,4,2,5,4,4
215346,2,2,4,2,3
215347,2,1,5,3,4
215348,5,5,4,3,2
215349,3,3,4,3,3
215350,3,2,5,3,4
215351,4,4,4,4,4
215352,4,4,4,4,5
215353,5,5,5,5,5
215354,5,5,4,4,4
215355,5,5,5,4,5
215356,3,2,3,4,4
215357,2,2,4,3,3
215358,5,5,4,5,5
215359,3,2,2,4,5
215360,4,3,5,2,4
215361,4,3,4,5,5
215362,4,4,4,4,5
2.10E+10,5,4,5,3,2
2.10E+42,5,3,5,5,5
2.10E+105,5,5,5,5,5
225002,5,4,2,5,5
225007,4,3,4,5,5
225009,1,1,3,3,3
225014,5,4,3,5,5
225016,5,4,5,4,5
225036,2,1,3,4,4
225038,2,2,4,3,3
225040,2,1,2,4,4
225048,5,4,5,4,5
225049,5,4,5,5,5
225051,2,2,3,3,3
225054,3,4,1,4,4
225058,4,3,3,4,5
225059,4,3,3,4,5
225063,3,2,2,4,4
225067,1,1,2,3,4
225080,5,3,5,4,5
225110,3,3,4,,
225117,4,3,5,3,3
225133,2,2,3,3,4
225134,4,3,2,5,5
225137,3,3,3,3,5
225145,2,3,1,3,3
225147,4,3,2,4,4
225148,1,1,3,3,4
225154,2,2,3,3,3
225170,1,1,2,3,2
225173,4,4,3,4,4
225176,1,1,1,3,4
225179,3,2,4,4,5
225184,5,4,5,4,4
225185,1,1,1,3,5
225189,1,1,1,3,2
225191,5,3,5,4,4
225194,2,2,3,2,2
225196,3,3,4,3,3
225198,2,1,3,4,5
225199,1,1,1,3,3
225201,4,4,4,4,5
225207,1,2,1,3,4
225208,5,4,5,4,5
225210,4,4,4,4,5
225211,4,3,3,5,5
225213,3,2,2,4,4
225215,5,5,3,3,4
225216,2,2,3,2,1
225218,1,2,1,2,4
225219,2,1,2,4,4
225221,2,2,2,3,4
225222,5,4,5,3,5
225223,2,1,3,4,5
225224,2,1,5,4,4
225225,3,3,3,3,4
225227,2,1,5,3,4
225229,1,2,1,3,3
225230,2,2,2,2,4
225232,5,3,5,4,4
225233,4,4,3,4,4
225236,5,4,5,5,5
225239,3,2,5,3,3
225242,2,1,2,4,4
225248,5,3,5,5,5
225249,4,3,5,2,3
225250,4,2,5,4,5
225253,1,1,3,3,4
225254,4,2,5,4,4
225256,2,2,4,2,4
225257,5,3,5,4,5
225259,3,2,4,4,4
225260,3,3,3,3,3
225262,1,1,1,4,5
225263,1,1,2,2,3
225264,3,2,3,4,5
225265,2,2,4,3,4
225266,5,5,5,5,5
225267,2,2,2,2,3
225268,3,3,3,3,5
225269,4,4,2,4,4
225270,2,2,4,3,4
225271,3,2,2,4,5
225272,5,4,5,4,4
225273,5,4,4,5,5
225274,1,1,3,2,2
225275,2,1,4,4,4
225279,4,4,3,4,5
225281,5,5,5,5,5
225282,3,3,2,3,5
225283,1,1,2,3,3
225284,3,3,2,3,4
225286,2,2,1,4,4
225287,2,2,2,3,3
225288,5,4,5,3,4
225290,3,2,2,4,4
225291,1,1,2,1,2
225293,2,2,3,2,4
225294,2,2,2,3,4
225295,3,2,2,4,5
225296,5,5,4,4,4
225297,4,4,2,4,4
225298,3,3,4,3,3
225299,4,2,5,4,5
225300,2,1,5,3,3
225303,2,1,2,4,5
225304,3,2,3,4,5
225305,2,2,4,3,3
225306,5,4,5,3,3
225309,2,1,2,5,5
225312,3,2,2,4,4
225313,2,2,2,3,4
225314,2,2,2,3,4
225315,1,1,2,3,4
225317,5,5,4,4,4
225318,2,2,2,3,3
225319,2,1,5,3,4
225320,3,3,1,4,5
225321,4,4,4,3,4
225322,2,1,5,4,4
225323,4,4,3,3,4
225324,4,3,5,3,5
225326,2,2,2,3,4
225328,4,4,4,3,3
225329,1,1,2,3,3
225330,4,4,4,4,5
225331,4,3,2,4,5
225332,2,2,2,2,3
225333,4,4,3,3,4
225334,4,2,5,4,4
225335,5,3,5,4,5
225337,2,1,5,4,5
225338,2,1,4,4,4
225339,2,1,5,3,3
225341,5,4,5,4,4
225342,4,3,4,5,5
225343,1,1,3,3,3
225344,5,5,2,3,3
225348,4,3,3,4,4
225349,1,1,4,3,4
225352,4,4,3,3,5
225355,2,2,2,3,4
225356,3,2,2,4,4
225357,5,4,5,4,5
225360,1,2,1,3,3
225361,4,4,2,3,3
225363,4,4,3,4,5
225366,3,2,4,4,4
225367,5,4,5,5,5
225369,5,3,5,4,5
225370,4,4,2,4,4
225374,5,3,5,5,5
225375,5,5,5,4,4
225376,3,4,1,4,4
225378,5,4,5,4,5
225379,3,2,4,4,5
225380,1,1,1,3,4
225382,1,1,2,3,3
225383,3,2,2,4,5
225385,4,4,3,4,3
225386,1,1,3,2,3
225387,5,3,5,4,4
225388,1,1,4,3,4
225389,3,2,2,4,3
225390,1,1,3,3,3
225392,2,1,2,4,5
225394,5,5,4,4,5
225395,1,1,2,3,4
225398,3,3,2,3,4
225400,2,2,3,3,4
225401,5,5,5,5,5
225402,4,3,3,4,4
225403,4,3,5,2,2
225404,4,3,2,4,4
225405,5,4,4,5,5
225408,5,4,5,4,4
225409,4,3,4,5,5
225411,4,4,3,4,5
225412,2,3,1,2,2
225413,3,2,2,4,4
225414,4,3,4,4,4
225415,2,1,3,5,5
225417,5,4,5,5,5
